CosteSocial,CosteEmocional,RiesgoIngreso,testApgar5,partoInstrumental,testCoombsIsoRHHijo,Terapia1,Utility
2,1,1,0,0,0,1,0.5509485
2,1,1,0,0,0,2,0.6029497
2,1,1,0,0,0,3,0.5794209
2,1,1,0,0,1,0,0.4098909
2,1,1,0,0,1,1,0.5509485
2,1,1,0,0,1,2,0.6029497
2,1,1,0,0,1,3,0.5794209
2,1,1,0,1,0,0,0.4098909
2,1,1,0,1,0,1,0.5509485
2,1,1,0,1,0,2,0.6029497
2,1,1,0,1,0,3,0.5794209
2,1,1,0,1,1,0,0.4098909
2,1,1,0,1,1,1,0.5509485
2,1,1,0,1,1,2,0.6029497
2,1,1,0,1,1,3,0.5794209
2,1,1,1,0,0,0,0.4098909
2,1,1,1,0,0,1,0.5509485
2,1,1,1,0,0,2,0.6029497
2,1,1,1,0,0,3,0.5794209
2,1,1,1,0,1,0,0.4098909
2,1,1,1,0,1,1,0.5509485
2,1,1,1,0,1,2,0.6029497
2,1,1,1,0,1,3,0.5794209
2,1,1,1,1,0,0,0.4098909
2,1,1,1,1,0,1,0.5509485
2,1,1,1,1,0,2,0.6029497
2,1,1,1,1,0,3,0.5794209
2,1,1,1,1,1,0,0.4098909
2,1,1,1,1,1,1,0.5509485
2,1,1,1,1,1,2,0.6029497
2,1,1,1,1,1,3,0.5794209
2,1,1,2,0,0,0,0.4098909
2,1,1,2,0,0,1,0.5509485
2,1,1,2,0,0,2,0.6029497
2,1,1,2,0,0,3,0.5794209
2,1,1,2,0,1,0,0.4098909
2,1,1,2,0,1,1,0.5509485
2,1,1,2,0,1,2,0.6029497
2,1,1,2,0,1,3,0.5794209
2,1,1,2,1,0,0,0.4098909
2,1,1,2,1,0,1,0.5509485
2,1,1,2,1,0,2,0.6029497
2,1,1,2,1,0,3,0.5794209
2,1,1,2,1,1,0,0.4098909
2,1,1,2,1,1,1,0.5509485
2,1,1,2,1,1,2,0.6029497
2,1,1,2,1,1,3,0.5794209
2,1,2,0,0,0,0,0.6998634
2,1,2,0,0,0,1,0.7437677
2,1,2,0,0,0,2,0.7336713
2,1,2,0,0,0,3,0.7239515
2,1,2,0,0,1,0,0.6998634
2,1,2,0,0,1,1,0.7437677
2,1,2,0,0,1,2,0.7336713
2,1,2,0,0,1,3,0.7239515
2,1,2,0,1,0,0,0.6998634
2,1,2,0,1,0,1,0.7437677
2,1,2,0,1,0,2,0.7336713
2,1,2,0,1,0,3,0.7239515
2,1,2,0,1,1,0,0.6998634
2,1,2,0,1,1,1,0.7437677
2,1,2,0,1,1,2,0.7336713
2,1,2,0,1,1,3,0.7239515
2,1,2,1,0,0,0,0.6998634
2,1,2,1,0,0,1,0.7437677
2,1,2,1,0,0,2,0.7336713
2,1,2,1,0,0,3,0.7239515
2,1,2,1,0,1,0,0.6998634
2,1,2,1,0,1,1,0.7437677
2,1,2,1,0,1,2,0.7336713
2,1,2,1,0,1,3,0.7239515
2,1,2,1,1,0,0,0.6998634
2,1,2,1,1,0,1,0.7437677
2,1,2,1,1,0,2,0.7336713
2,1,2,1,1,0,3,0.7239515
2,1,2,1,1,1,0,0.6998634
2,1,2,1,1,1,1,0.7437677
2,1,2,1,1,1,2,0.7336713
2,1,2,1,1,1,3,0.7239515
2,1,2,2,0,0,0,0.6998634
2,1,2,2,0,0,1,0.7437677
2,1,2,2,0,0,2,0.7336713
2,1,2,2,0,0,3,0.7239515
2,1,2,2,0,1,0,0.6998634
2,1,2,2,0,1,1,0.7437677
2,1,2,2,0,1,2,0.7336713
2,1,2,2,0,1,3,0.7239515
2,1,2,2,1,0,0,0.6998634
2,1,2,2,1,0,1,0.7437677
2,1,2,2,1,0,2,0.7336713
2,1,2,2,1,0,3,0.7239515
2,1,2,2,1,1,0,0.6998634
2,1,2,2,1,1,1,0.7437677
2,1,2,2,1,1,2,0.7336713
2,1,2,2,1,1,3,0.7239515
2,1,3,0,0,0,0,0.6740435
2,1,3,0,0,0,1,0.7318169
2,1,3,0,0,0,2,0.6493874
2,1,3,0,0,0,3,0.6453058
2,1,3,0,0,1,0,0.6740435
2,1,3,0,0,1,1,0.7318169
2,1,3,0,0,1,2,0.6493874
2,1,3,0,0,1,3,0.6453058
2,1,3,0,1,0,0,0.6740435
2,1,3,0,1,0,1,0.7318169
2,1,3,0,1,0,2,0.6493874
2,1,3,0,1,0,3,0.6453058
2,1,3,0,1,1,0,0.6740435
2,1,3,0,1,1,1,0.7318169
2,1,3,0,1,1,2,0.6493874
2,1,3,0,1,1,3,0.6453058
2,1,3,1,0,0,0,0.6740435
2,1,3,1,0,0,1,0.7318169
2,1,3,1,0,0,2,0.6493874
2,1,3,1,0,0,3,0.6453058
2,1,3,1,0,1,0,0.6740435
2,1,3,1,0,1,1,0.7318169
2,1,3,1,0,1,2,0.6493874
2,1,3,1,0,1,3,0.6453058
2,1,3,1,1,0,0,0.6740435
2,1,3,1,1,0,1,0.7318169
2,1,3,1,1,0,2,0.6493874
2,1,3,1,1,0,3,0.6453058
2,1,3,1,1,1,0,0.6740435
2,1,3,1,1,1,1,0.7318169
2,1,3,1,1,1,2,0.6493874
2,1,3,1,1,1,3,0.6453058
2,1,3,2,0,0,0,0.6740435
2,1,3,2,0,0,1,0.7318169
2,1,3,2,0,0,2,0.6493874
2,1,3,2,0,0,3,0.6453058
2,1,3,2,0,1,0,0.6740435
2,1,3,2,0,1,1,0.7318169
2,1,3,2,0,1,2,0.6493874
2,1,3,2,0,1,3,0.6453058
2,1,3,2,1,0,0,0.6740435
2,1,3,2,1,0,1,0.7318169
2,1,3,2,1,0,2,0.6493874
2,1,3,2,1,0,3,0.6453058
2,1,3,2,1,1,0,0.6740435
2,1,3,2,1,1,1,0.7318169
2,1,3,2,1,1,2,0.6493874
2,1,3,2,1,1,3,0.6453058
2,2,0,0,0,0,0,0.5622438
2,2,0,0,0,0,1,0.7713009
2,2,0,0,0,0,2,0.4791363
2,2,0,0,0,0,3,0.5011006
2,2,0,0,0,1,0,0.5622438
2,2,0,0,0,1,1,0.7713009
2,2,0,0,0,1,2,0.4791363
2,2,0,0,0,1,3,0.5011006
2,2,0,0,1,0,0,0.5622438
2,2,0,0,1,0,1,0.7713009
2,2,0,0,1,0,2,0.4791363
2,2,0,0,1,0,3,0.5011006
2,2,0,0,1,1,0,0.5622438
2,2,0,0,1,1,1,0.7713009
2,2,0,0,1,1,2,0.4791363
2,2,0,0,1,1,3,0.5011006
2,2,0,1,0,0,0,0.5622438
2,2,0,1,0,0,1,0.7713009
2,2,0,1,0,0,2,0.4791363
2,2,0,1,0,0,3,0.5011006
2,2,0,1,0,1,0,0.5622438
2,2,0,1,0,1,1,0.7713009
2,2,0,1,0,1,2,0.4791363
2,2,0,1,0,1,3,0.5011006
2,2,0,1,1,0,0,0.5622438
2,2,0,1,1,0,1,0.7713009
2,2,0,1,1,0,2,0.4791363
2,2,0,1,1,0,3,0.5011006
2,2,0,1,1,1,0,0.5622438
2,2,0,1,1,1,1,0.7713009
2,2,0,1,1,1,2,0.4791363
2,2,0,1,1,1,3,0.5011006
2,2,0,2,0,0,0,0.5622438
2,2,0,2,0,0,1,0.7713009
2,2,0,2,0,0,2,0.4791363
2,2,0,2,0,0,3,0.5011006
2,2,0,2,0,1,0,0.5622438
2,2,0,2,0,1,1,0.7713009
2,2,0,2,0,1,2,0.4791363
2,2,0,2,0,1,3,0.5011006
2,2,0,2,1,0,0,0.5622438
2,2,0,2,1,0,1,0.7713009
2,2,0,2,1,0,2,0.4791363
2,2,0,2,1,0,3,0.5011006
2,2,0,2,1,1,0,0.5622438
2,2,0,2,1,1,1,0.7713009
2,2,0,2,1,1,2,0.4791363
2,2,0,2,1,1,3,0.5011006
2,2,1,0,0,0,0,0.7193238
2,2,1,0,0,0,1,0.774202
2,2,1,0,0,0,2,0.8020924
2,2,1,0,0,0,3,0.8085185
2,2,1,0,0,1,0,0.7193238
2,2,1,0,0,1,1,0.774202
2,2,1,0,0,1,2,0.8020924
2,2,1,0,0,1,3,0.8085185
2,2,1,0,1,0,0,0.7193238
2,2,1,0,1,0,1,0.774202
2,2,1,0,1,0,2,0.8020924
2,2,1,0,1,0,3,0.8085185
2,2,1,0,1,1,0,0.7193238
2,2,1,0,1,1,1,0.774202
2,2,1,0,1,1,2,0.8020924
2,2,1,0,1,1,3,0.8085185
2,2,1,1,0,0,0,0.7193238
2,2,1,1,0,0,1,0.774202
2,2,1,1,0,0,2,0.8020924
2,2,1,1,0,0,3,0.8085185
2,2,1,1,0,1,0,0.7193238
2,2,1,1,0,1,1,0.774202
2,2,1,1,0,1,2,0.8020924
2,2,1,1,0,1,3,0.8085185
2,2,1,1,1,0,0,0.7193238
2,2,1,1,1,0,1,0.774202
2,2,1,1,1,0,2,0.8020924
2,2,1,1,1,0,3,0.8085185
2,2,1,1,1,1,0,0.7193238
2,2,1,1,1,1,1,0.774202
2,2,1,1,1,1,2,0.8020924
2,2,1,1,1,1,3,0.8085185
2,2,1,2,0,0,0,0.7193238
2,2,1,2,0,0,1,0.774202
2,2,1,2,0,0,2,0.8020924
2,2,1,2,0,0,3,0.8085185
2,2,1,2,0,1,0,0.7193238
2,2,1,2,0,1,1,0.774202
2,2,1,2,0,1,2,0.8020924
2,2,1,2,0,1,3,0.8085185
2,2,1,2,1,0,0,0.7193238
2,2,1,2,1,0,1,0.774202
2,2,1,2,1,0,2,0.8020924
2,2,1,2,1,0,3,0.8085185
2,2,1,2,1,1,0,0.7193238
2,2,1,2,1,1,1,0.774202
2,2,1,2,1,1,2,0.8020924
2,2,1,2,1,1,3,0.8085185
2,2,2,0,0,0,0,0.7099766
2,2,2,0,0,0,1,0.6817142
2,2,2,0,0,0,2,0.7013001
2,2,2,0,0,0,3,0.7000084
2,2,2,0,0,1,0,0.7099766
2,2,2,0,0,1,1,0.6817142
2,2,2,0,0,1,2,0.7013001
2,2,2,0,0,1,3,0.7000084
2,2,2,0,1,0,0,0.7099766
2,2,2,0,1,0,1,0.6817142
2,2,2,0,1,0,2,0.7013001
2,2,2,0,1,0,3,0.7000084
2,2,2,0,1,1,0,0.7099766
2,2,2,0,1,1,1,0.6817142
2,2,2,0,1,1,2,0.7013001
2,2,2,0,1,1,3,0.7000084
2,2,2,1,0,0,0,0.7099766
2,2,2,1,0,0,1,0.6817142
2,2,2,1,0,0,2,0.7013001
2,2,2,1,0,0,3,0.7000084
2,2,2,1,0,1,0,0.7099766
2,2,2,1,0,1,1,0.6817142
2,2,2,1,0,1,2,0.7013001
2,2,2,1,0,1,3,0.7000084
2,2,2,1,1,0,0,0.7099766
2,2,2,1,1,0,1,0.6817142
2,2,2,1,1,0,2,0.7013001
2,2,2,1,1,0,3,0.7000084
2,2,2,1,1,1,0,0.7099766
2,2,2,1,1,1,1,0.6817142
2,2,2,1,1,1,2,0.7013001
2,2,2,1,1,1,3,0.7000084
2,2,2,2,0,0,0,0.7099766
2,2,2,2,0,0,1,0.6817142
2,2,2,2,0,0,2,0.7013001
2,2,2,2,0,0,3,0.7000084
2,2,2,2,0,1,0,0.7099766
2,2,2,2,0,1,1,0.6817142
2,2,2,2,0,1,2,0.7013001
2,2,2,2,0,1,3,0.7000084
2,2,2,2,1,0,0,0.7099766
2,2,2,2,1,0,1,0.6817142
2,2,2,2,1,0,2,0.7013001
2,2,2,2,1,0,3,0.7000084
2,2,2,2,1,1,0,0.7099766
2,2,2,2,1,1,1,0.6817142
2,2,2,2,1,1,2,0.7013001
2,2,2,2,1,1,3,0.7000084
2,2,3,0,0,0,0,0.6314834
2,2,3,0,0,0,1,0.6550333
2,2,3,0,0,0,2,0.7151333
2,2,3,0,0,0,3,0.6881043
2,2,3,0,0,1,0,0.6314834
2,2,3,0,0,1,1,0.6550333
2,2,3,0,0,1,2,0.7151333
2,2,3,0,0,1,3,0.6881043
2,2,3,0,1,0,0,0.6314834
2,2,3,0,1,0,1,0.6550333
2,2,3,0,1,0,2,0.7151333
2,2,3,0,1,0,3,0.6881043
2,2,3,0,1,1,0,0.6314834
2,2,3,0,1,1,1,0.6550333
2,2,3,0,1,1,2,0.7151333
2,2,3,0,1,1,3,0.6881043
2,2,3,1,0,0,0,0.6314834
2,2,3,1,0,0,1,0.6550333
2,2,3,1,0,0,2,0.7151333
2,2,3,1,0,0,3,0.6881043
2,2,3,1,0,1,0,0.6314834
2,2,3,1,0,1,1,0.6550333
2,2,3,1,0,1,2,0.7151333
2,2,3,1,0,1,3,0.6881043
2,2,3,1,1,0,0,0.6314834
2,2,3,1,1,0,1,0.6550333
2,2,3,1,1,0,2,0.7151333
2,2,3,1,1,0,3,0.6881043
2,2,3,1,1,1,0,0.6314834
2,2,3,1,1,1,1,0.6550333
2,2,3,1,1,1,2,0.7151333
2,2,3,1,1,1,3,0.6881043
2,2,3,2,0,0,0,0.6314834
2,2,3,2,0,0,1,0.6550333
2,2,3,2,0,0,2,0.7151333
2,2,3,2,0,0,3,0.6881043
2,2,3,2,0,1,0,0.6314834
2,2,3,2,0,1,1,0.6550333
2,2,3,2,0,1,2,0.7151333
2,2,3,2,0,1,3,0.6881043
2,2,3,2,1,0,0,0.6314834
2,2,3,2,1,0,1,0.6550333
2,2,3,2,1,0,2,0.7151333
2,2,3,2,1,0,3,0.6881043
2,2,3,2,1,1,0,0.6314834
2,2,3,2,1,1,1,0.6550333
2,2,3,2,1,1,2,0.7151333
2,2,3,2,1,1,3,0.6881043
